影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-AD73EFA971,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c0a4291c0dc9f930857e5c3909eb122df91e0ada,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)",13.04422842583361,1.0,39.0,01c0ea9f3849ef4b38080b61dacff7c900974dfb,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)","(15, 6, 3, 47, 48, 30)",12690,1,"(41.8301024428684, 29.418439716312058, 21.961780929866038)","(-8.575235080552929, 32.51493891301401, 36.12426694243815)"
IMG-AD73EFA971,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e386325fbf5bf3fb36e40aa0402d931a85183965,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)",11.003392599977845,1.0,33.0,9d17652d35d781b2e50a5aee1a31ac17e35981fc,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)","(5, 5, 15, 62, 49, 18)",14036,1,"(40.743944143630664, 27.300940438871475, 24.94214876033058)","(-9.265598486543936, 27.29932579129608, 39.80050091254113)"
IMG-71847CEE34,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},45c1f5ab2a90eb0ed9a7bfeaa40c3b0f650cd39f,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)",11.621335227272727,1.0,28.0,e2b0617d1a4edd4c66c2f6756107ec84d9be6099,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)","(6, 23, 3, 31, 35, 20)",5737,1,"(19.421300331183545, 42.62785427924002, 12.383127069897158)","(7.1216641828764224, 36.21581863951293, -58.133534501044025)"
IMG-71847CEE34,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ee53abb418a6375c0068961d6891e755eb499230,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)",13.222263257575758,1.0,32.0,ce02b3725d63a7586747ff4d2a771be6f034bb7d,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)","(5, 5, 6, 40, 54, 25)",16697,1,"(25.357788824339703, 35.33011918308678, 16.58303886925795)","(12.813553120993312, 25.585876626306803, -54.437228913811026)"
IMG-72F57C8B9D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},cfc63d0d81dfaf7c9388c1daaea05ecd6ec3ae55,3D,"(1.0, 1.0000000000000002, 2.0)","(41, 36, 25)",17.65457994579946,2.0,36.0,a2e3ad70d02442ee9b58ced3f3a1a2b453e25391,"(1.0, 1.0000000000000002, 2.0)","(41, 36, 25)","(7, 12, 5, 24, 18, 13)",1682,1,"(18.321046373365043, 21.52140309155767, 11.025564803804993)","(-2.41357602309159, 61.68718401365086, 4.3711396096583)"
IMG-72F57C8B9D,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},371b88d9f35538001008e1e10c9b265ddce52b79,3D,"(1.0, 1.0000000000000002, 2.0)","(41, 36, 25)",17.210243902439025,2.0,35.0,e64f7bbb3879ddbddd5883403aae414abfda92c4,"(1.0, 1.0000000000000002, 2.0)","(41, 36, 25)","(5, 5, 5, 31, 26, 15)",3642,1,"(18.44151565074135, 21.22158154859967, 11.517298187808896)","(-2.2992554252168986, 61.14363166047284, 5.244692178962474)"
IMG-F8825C15D4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},841abefa5ae3d4d866b19f5bd0b2f008294818bf,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 54, 30)",14.038439003975727,1.0,28.0,d65f739b25fb4bae9205277e877bf6e31d1f686e,"(1.0, 1.0, 1.9999999999999998)","(59, 54, 30)","(10, 5, 0, 42, 44, 29)",14477,1,"(31.206258202666298, 29.259376942736754, 14.987773710022795)","(-1.1333299884952162, 52.41348057479348, 44.03726060649194)"
IMG-F8825C15D4,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},900fb837c5c4457748b69e7935c8fbc0a6c624e6,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 54, 30)",16.27047499476878,1.0,33.0,573103b7a3f7cfd3ba56e1a272af985963bdf53b,"(1.0, 1.0, 1.9999999999999998)","(59, 54, 30)","(5, 12, 10, 49, 37, 19)",15952,2,"(29.36622367101304, 28.464205115346036, 18.972479939819458)","(-2.969182739199077, 48.916982811866966, 51.24376681122415)"
IMG-B1DBEB52F4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b5477fc720b0516a78f0073e78ce5e6ceba8c79a,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(71, 70, 33)",14.786708127553197,1.0,45.0,f279e402c04ae78db12a707272dbde833090acff,"(1.0, 0.9999999999999999, 1.9999999999999998)","(71, 70, 33)","(9, 11, 0, 53, 51, 29)",21919,1,"(34.37615767142662, 35.136274465075964, 14.765089648250376)","(1.6461189530747653, 41.77269159630961, 20.905812492510364)"
IMG-B1DBEB52F4,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0c774203e470452afc6952c2b053f90313521ac7,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(71, 70, 33)",14.7030364002195,1.0,44.0,a71372406a5e4d668e82304728122fb81863b539,"(1.0, 0.9999999999999999, 1.9999999999999998)","(71, 70, 33)","(5, 5, 0, 61, 60, 31)",50045,1,"(33.63564791687481, 35.983255070436606, 14.312119092816465)","(0.9209475531166298, 43.01433599210597, 20.768317397264845)"
IMG-825C59B3C8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c4ac05c477dcc1e0e0eadbf70bf0a011c11bff17,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(66, 61, 30)",12.017295909918861,1.0,35.0,df503fd4cd4a08c88b720f5ea3467b012f31948e,"(0.9999999999999999, 1.0, 1.9999999999999998)","(66, 61, 30)","(9, 7, 5, 51, 47, 23)",17490,1,"(30.732590051457976, 26.19056603773585, 15.708519153802172)","(-12.465060933139092, 68.19942495888455, -31.145578903842605)"
IMG-825C59B3C8,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},751f56d19009fc85ac5de914ce3e3b59c3ef6043,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(66, 61, 30)",11.423555224374896,1.0,33.0,bec2599f244149402f879f6a47e11b7086b28ba9,"(0.9999999999999999, 1.0, 1.9999999999999998)","(66, 61, 30)","(5, 5, 5, 56, 51, 23)",20291,1,"(30.44058942388251, 26.48676753240353, 15.256862648464837)","(-12.754261373666093, 68.05613279804996, -32.086223100668555)"
IMG-DA4569F340,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fe3b63e07bfa17b17ff6faac897dbd687239c0c6,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 56, 30)",8.58435534591195,2.0,19.0,c7fbf777e4c638ed2add055bb2b79d9c7fbb4fb3,"(1.0, 0.9999999999999999, 2.0)","(53, 56, 30)","(7, 8, 9, 37, 35, 16)",7591,1,"(25.6999077855355, 21.48847319193782, 16.44724015281254)","(-3.951857880686216, 29.88538307485068, -0.9370904252356311)"
IMG-DA4569F340,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e4f74523b576e612e5e7f4a688d28a1c5e7575ba,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 56, 30)",8.633748876909253,2.0,19.0,8bb126fd994d3efb561806b622b47e4c99c6adde,"(1.0, 0.9999999999999999, 2.0)","(53, 56, 30)","(5, 5, 5, 43, 46, 20)",14748,1,"(25.652088418768646, 23.929956604285326, 14.594182262001627)","(-4.017520536041044, 32.360878301585, -4.620300524192945)"
IMG-8BF8DD5DE4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9e7163eecd2910ae91d93ec7e7f901416f553f93,3D,"(1.0, 1.0, 2.0)","(52, 63, 28)",14.38240231990232,2.0,33.0,5e25f3fef5c395e41abbf34d40ec8fc08a0a4204,"(1.0, 1.0, 2.0)","(52, 63, 28)","(6, 6, 5, 38, 45, 17)",10399,1,"(22.803538801807868, 27.032503125300508, 13.64467737282431)","(-6.751483783926073, 25.08327074701971, 9.91395474564862)"
IMG-8BF8DD5DE4,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1067c939d22c0e9c76120dc01e97adf5a911f756,3D,"(1.0, 1.0, 2.0)","(52, 63, 28)",14.39378379556951,2.0,33.0,fe496ecf38c985ee81f61f60a4c7653c27c9c24c,"(1.0, 1.0, 2.0)","(52, 63, 28)","(5, 5, 5, 42, 53, 18)",16355,1,"(24.30871293182513, 30.23191684500153, 14.143320085600733)","(-5.310813737024105, 28.312243823315615, 10.911240171201467)"
IMG-16B3264BD9,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},af8da562383747bac5d65a87b9d4e795b3238267,3D,"(0.9999999999999999, 1.0, 1.9999999999999996)","(45, 41, 25)",11.757983739837398,1.0,36.0,89c077ca99a6a51572ca110d0b766629d1b6b5d1,"(0.9999999999999999, 1.0, 1.9999999999999996)","(45, 41, 25)","(6, 5, 7, 32, 31, 9)",2937,1,"(21.45999319033027, 18.79162410623085, 10.83792986040177)","(2.50558375390591, 53.337000844892714, -17.02846431950538)"
IMG-16B3264BD9,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},59d00c1750e2a5e3287d12b6385361d30c99f48e,3D,"(0.9999999999999999, 1.0, 1.9999999999999996)","(45, 41, 25)",11.802189701897019,1.0,36.0,c6be3943938e250e8bc86ad694567c0a3edcf5bf,"(0.9999999999999999, 1.0, 1.9999999999999996)","(45, 41, 25)","(5, 8, 5, 35, 25, 15)",4256,1,"(20.523496240601503, 18.430216165413533, 11.068374060150376)","(1.5643460015698771, 53.21855475685539, -16.462687116813022)"
IMG-34B5A93F0D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6f2d2b0f1a19a506552f375e257c4aa7601b6b24,3D,"(1.0, 1.0, 1.9999999999999998)","(70, 77, 30)",10.68156462585034,1.0,32.0,2ad1f2f7b62899900139bdb7672cdfee0608cff8,"(1.0, 1.0, 1.9999999999999998)","(70, 77, 30)","(8, 8, 0, 57, 64, 29)",39812,1,"(38.62297799658394, 41.1531447804682, 13.308600421983321)","(11.478488541103605, 56.75156151319226, 28.498675083324137)"
