影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-6816D8B955,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},032252520bbe511eaeeb16995c1b4b8d0cfda376,3D,"(1.0, 1.0, 2.0)","(40, 52, 33)",52.58739801864802,27.0,144.0,b7574c6f6f0dc68754322f9582556d0786fcc017,"(1.0, 1.0, 2.0)","(40, 52, 33)","(5, 5, 3, 30, 42, 25)",14326,1,"(18.608404299874355, 26.57434036018428, 15.029038112522686)","(-19.16905504221638, 18.881061364075208, -62.537004530967906)"
IMG-15C2735A6C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f0a46bf48b05efe16df6417424300f9f66d0c351,3D,"(1.0, 1.0, 2.0)","(57, 65, 33)",65.99559972191551,1.0,174.0,e7fb4e36a253f9f70cc8bfbdaee928c6c14f533d,"(1.0, 1.0, 2.0)","(57, 65, 33)","(5, 5, 1, 47, 55, 30)",18131,1,"(29.92796867243947, 31.41343555236887, 15.148971374993106)","(-17.752004108790967, 43.09971405776779, -15.573449293308897)"
IMG-6EC79803B0,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},52237c6f35c884fc3955ff883c3cbf709aace14f,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(37, 46, 26)",74.41408297930037,7.0,174.0,74510bd28d95e6aa08e31075f5d223a63da80292,"(0.9999999999999999, 0.9999999999999999, 2.0)","(37, 46, 26)","(5, 5, 5, 27, 36, 16)",6640,1,"(18.591114457831324, 21.108283132530122, 12.729367469879518)","(-6.927693006790307, 34.90921495808258, -1.2519455335313694)"
IMG-4FC941C223,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},bb020803bbee1191fff444a0d0c169abfc86966c,3D,"(1.0, 1.0, 1.9999999999999998)","(40, 28, 21)",80.55539965986395,2.0,174.0,66cec601941994d6156797259cf52ee0a6ef1a59,"(1.0, 1.0, 1.9999999999999998)","(40, 28, 21)","(5, 5, 5, 30, 18, 11)",2339,1,"(18.30312099187687, 13.127832407011544, 9.90765284309534)","(-19.7449362868207, 59.431162966386964, -24.070667693494144)"
IMG-492B7B6733,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0c1345948084be8a326d583808d459477f2bf89d,3D,"(1.0, 1.0, 2.0)","(32, 32, 23)",68.10801630434783,1.0,159.0,60036fbde62230c00b5bee50467b52ae24005b06,"(1.0, 1.0, 2.0)","(32, 32, 23)","(5, 5, 5, 22, 22, 13)",1802,1,"(15.934517203107658, 16.25416204217536, 9.981687014428413)","(6.396812030334452, 54.20180233295565, -45.877836592899556)"
IMG-1C08E2D087,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},bcc68805b58589f043179113a819416b33f3ddc2,3D,"(1.0, 0.9999999999999999, 2.0)","(55, 52, 34)",69.9510798025504,12.0,174.0,9ef0b36b1b6fac9bc6f01b87349e2c9717958496,"(1.0, 0.9999999999999999, 2.0)","(55, 52, 34)","(5, 5, 1, 45, 42, 32)",16359,1,"(29.131303869429672, 25.67614157344581, 14.627238828779266)","(-11.326638918360807, 45.271694410372255, 66.51808412499349)"
IMG-DE81D2274C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},560e43937a132844a8c83a61c2ad9a213f1f205a,3D,"(1.0, 1.0, 2.0)","(41, 31, 30)",68.42339365329137,11.0,174.0,e42f3b06de02a1c7c79ecf4906e35ee737c77288,"(1.0, 1.0, 2.0)","(41, 31, 30)","(5, 5, 5, 31, 21, 20)",2851,1,"(18.98035776920379, 16.419151175026307, 15.317432479831638)","(14.796157769203784, 55.0248511750263, 42.56906495966328)"
IMG-902274DA71,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c78c78e3f9985a7ab43c114dc077ec92e76e9563,3D,"(1.0, 1.0, 2.0)","(38, 45, 31)",92.92752310884738,14.0,174.0,50f63c52972511c3a36b7d9c77018157fea1e86b,"(1.0, 1.0, 2.0)","(38, 45, 31)","(5, 5, 1, 28, 35, 25)",6439,1,"(18.551172542320238, 22.39074390433297, 13.337319459543407)","(-16.81962465578994, 11.42010467607843, 9.130514925508315)"
IMG-EA7B6364A7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f62e74bede37a4d30f7862d7e7ee16b2fb301014,3D,"(1.0, 0.9999999999999999, 2.0)","(44, 40, 22)",84.67900309917356,1.0,160.0,e435e8c550d5d65e7d0447b4a7a75a24ed55ebe1,"(1.0, 0.9999999999999999, 2.0)","(44, 40, 22)","(5, 5, 5, 34, 30, 12)",3768,1,"(22.5406050955414, 21.48115711252654, 10.164808917197453)","(4.936839799844595, 32.263722896349876, -55.439343750155146)"
IMG-8AB7D47FEF,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},56d0f53378934770fe3183f89d5e7368b52b4488,3D,"(0.9999999999999999, 1.0, 2.0)","(59, 73, 36)",67.07588421948766,1.0,174.0,e540c4c34d325b9070e7207973d1808e4fc1de98,"(0.9999999999999999, 1.0, 2.0)","(59, 73, 36)","(5, 5, 5, 49, 63, 26)",22627,1,"(29.536703937773456, 34.391169841339995, 17.817518893357494)","(4.789979087719352, 58.63114831315127, 74.85670534630181)"
IMG-BD44B1455E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0754f83e01f3a663b557480d5adcfeca8d3c659a,3D,"(1.0, 1.0, 2.0)","(51, 58, 34)",61.27876546155988,1.0,161.0,a85bbb5ba79e8ecd35c1649bf4c3698337e77345,"(1.0, 1.0, 2.0)","(51, 58, 34)","(5, 5, 5, 41, 48, 28)",18689,1,"(26.534646048477715, 27.037562202365027, 17.170367595912033)","(-12.65983947952995, 36.2200271035695, -84.54145409264538)"
IMG-114C90DEA1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c2de493e5eb6dd86994cd21db53ff99eee193ad3,3D,"(1.0, 1.0, 1.9999999999999998)","(58, 50, 26)",75.03917771883289,8.0,174.0,3568cb8df4e3bc8958112d7f66556e9b65ea62ff,"(1.0, 1.0, 1.9999999999999998)","(58, 50, 26)","(5, 5, 5, 48, 40, 20)",10487,1,"(29.323066653952512, 23.69753027557929, 13.902546009344903)","(4.3761404827912855, 31.537510297555123, 47.29076373860401)"
IMG-E93A5C05AD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ef21f0d695e9b9fc3d1eb091aa1397de1057e1f9,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 29, 20)",68.39833147942159,10.0,174.0,b1de70ee4e423761b4205676e6b8a02633a1ec70,"(1.0, 1.0, 1.9999999999999998)","(31, 29, 20)","(5, 5, 5, 21, 19, 10)",1443,1,"(15.163548163548164, 14.365904365904365, 9.248094248094247)","(-36.53045183645184, 61.97320436590437, -15.191511503811494)"
IMG-FD48BE03D7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2020a734809255115d76bdb07ffce56372392695,3D,"(0.9999999999999998, 0.9999999999999999, 1.9999999999999996)","(51, 39, 30)",63.538779956427014,1.0,170.0,92f51ff3e573b8e2f97a9f2e993c898773d21ed0,"(0.9999999999999998, 0.9999999999999999, 1.9999999999999996)","(51, 39, 30)","(5, 5, 5, 41, 29, 20)",5835,1,"(25.12065124250214, 19.692887746358185, 16.33350471293916)","(-18.637134140586998, 67.0681365603398, -4.162747375165694)"
IMG-5162797D54,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},109ae94319c19391c4be5ce88ac50fe8c7175e12,3D,"(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)","(35, 46, 31)",71.51023842917252,8.0,174.0,0ecbc2a4fa25d1f3bf3772d3cfbfba1e0816970a,"(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)","(35, 46, 31)","(5, 5, 5, 25, 36, 21)",7258,1,"(17.724579774042436, 21.550978230917607, 14.899145770184624)","(-9.862795074548735, 58.00814598521349, 22.432345663843186)"
IMG-91927D1621,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ade726bb58415180e31fa717ad1bdc3586a78b78,3D,"(1.0, 1.0, 2.0)","(108, 102, 41)",54.35445117523071,27.0,122.0,22da31135483f946a3047b1dac55b5b465bb3321,"(1.0, 1.0, 2.0)","(108, 102, 41)","(5, 5, 0, 98, 92, 40)",180348,1,"(52.69236143455985, 51.637656087120455, 19.549836981835117)","(6.0667047522550845, 28.489021752449947, 28.495914001468734)"
IMG-CFAF88B4CD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3bd294f16967f72f2fd14cf5dc5cf1a659321fd9,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 39, 28)",67.39877602072724,15.0,174.0,e5b63763785dd0afa9401c261a42b517d9d8fa13,"(1.0, 1.0, 1.9999999999999998)","(41, 39, 28)","(5, 5, 5, 31, 29, 18)",4407,1,"(19.92330383480826, 19.810982527796686, 12.87973678239165)","(-15.321096165191712, 44.7879825277967, -28.691026435216695)"
IMG-8B3F8BA7D6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},70dcc2c2b3384f641052b6bf0f42658719b1948a,3D,"(1.0, 1.0, 2.0)","(43, 54, 31)",86.27241532605373,1.0,174.0,e9b108c29a7ba7ac7e6916f107469a91f6a79400,"(1.0, 1.0, 2.0)","(43, 54, 31)","(5, 5, 0, 33, 44, 26)",6686,2,"(20.352826802273405, 27.682470834579718, 9.557583009273108)","(-17.728535774198082, 31.648742116841085, -51.2337613691185)"
IMG-303462E9AB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f78007218d4eb19e047e6d295c304cc3bc8033cd,3D,"(0.9999999999999999, 0.9999999999999998, 2.0)","(41, 41, 28)",79.07952324296762,1.0,174.0,7bd9e65312652397aa8fecbacbb573cc732c4a17,"(0.9999999999999999, 0.9999999999999998, 2.0)","(41, 41, 28)","(5, 5, 5, 31, 31, 18)",4776,1,"(20.92357621440536, 20.966917922948074, 14.742881072026801)","(-10.943157436594078, 86.3417558574339, 1.1917834034227823)"
IMG-1A8A63EDA6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4c960c06295fb67255095b4653b94021aa54e5bd,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(34, 38, 23)",73.3820500740342,1.0,174.0,95d7e543253ac4684726ce77d6ef61ae4da62b78,"(0.9999999999999999, 1.0, 1.9999999999999998)","(34, 38, 23)","(5, 5, 5, 24, 28, 13)",2171,1,"(17.39060340856748, 17.345002303086137, 10.485951174573929)","(-20.262099423252867, 64.55446650337475, 4.574670942259399)"
IMG-FD6A3F9B5F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6dd214c1b5f0687077375eda0e7cb5cdc877683b,3D,"(1.0, 0.9999999999999999, 2.0)","(49, 50, 29)",60.859197748064744,16.0,137.0,35d1ca07d491f935c273aa06e63a80fd50aa7673,"(1.0, 0.9999999999999999, 2.0)","(49, 50, 29)","(5, 5, 5, 39, 40, 23)",9736,1,"(24.123459326211997, 22.959942481511913, 15.895850451930977)","(-17.3220706046007, 42.53849500052328, 44.00343753846009)"
IMG-CE8B531748,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d3a80225c277f8bf1c3e3f37d5b21ed2835f6216,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(48, 51, 33)",79.09995791245791,1.0,174.0,c40b244f1ff443cf4a58cea4d33e036a331fa1d8,"(0.9999999999999999, 0.9999999999999999, 2.0)","(48, 51, 33)","(5, 5, 5, 38, 41, 23)",10231,1,"(22.950053758185906, 26.339751734923272, 15.655458899423321)","(5.491964946995356, 51.44778396004236, 11.11985200431711)"
IMG-B59F60C732,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9993dc910c304c886bc14f896c8ff83c958830d7,3D,"(1.0, 0.9999999999999999, 2.0)","(62, 46, 22)",80.31324110671937,1.0,164.0,8ab30c6bbd76b8238a057f338e6bc90ab09f9815,"(1.0, 0.9999999999999999, 2.0)","(62, 46, 22)","(5, 5, 5, 52, 36, 12)",5727,1,"(25.538152610441767, 24.016064257028113, 9.943775100401606)","(14.596916019498186, 43.408904941807826, 5.036386452683075)"
IMG-54236152F7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4b1251e162aece2a96e83c9269aa3eea54d53780,3D,"(1.0, 1.0, 1.9999999999999998)","(51, 57, 43)",57.86668906648747,17.0,152.0,6bae0b90fdb36a40b230ce3dbe49350e3b7aaf1f,"(1.0, 1.0, 1.9999999999999998)","(51, 57, 43)","(5, 5, 5, 41, 47, 33)",20165,1,"(25.419637986610464, 28.220927349367717, 19.662980411604266)","(-2.7770620133895143, 45.85522734936774, 13.344460823208536)"
IMG-80199D80D4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},af6d2998d33b13530b50292e21c283b2fd23e2dd,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(47, 38, 25)",70.71912653975365,8.0,174.0,1d09ff9b15aae6a82ee7033642278a47ab8f9ccd,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(47, 38, 25)","(5, 5, 1, 37, 28, 23)",5527,1,"(24.598154514203003, 16.339605572643386, 10.874072733852)","(-15.30143505122274, 42.11200597250504, -34.117184434983514)"
IMG-624280518C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8323bf3f847e97b37d6a6058dda2033b000c314e,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(42, 52, 30)",71.65554029304029,1.0,164.0,9c0b688e0abe07cb2b73cc76bbb2c1aeb1471c5a,"(1.0, 0.9999999999999999, 1.9999999999999998)","(42, 52, 30)","(5, 5, 5, 32, 42, 20)",10455,1,"(21.163558106169297, 27.86542324246772, 14.810043041606887)","(3.18523326427216, 60.52115750029046, -30.211291004808086)"
IMG-2598452A2C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},64e3b88cadb9095577b2273d8db1fc420312520a,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)",86.0693546732328,2.0,174.0,7de0df0b411d34968b885a1814146f94f5559aca,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)","(5, 5, 5, 28, 28, 18)",3876,1,"(16.762899896800825, 15.773477812177502, 13.801083591331269)","(-17.042478238349023, 24.31157689361824, 4.921345711162282)"
IMG-95DCA281A3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},642f7db863bf02200c216992512e292f51d20604,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",73.38877078609221,4.0,169.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-A7D59529BB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9410e3904ca47d98e632b8f6351595ea177c701a,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(54, 47, 33)",72.68672541012967,11.0,174.0,878bdeb2e2387525d3d381c96b7cdbf9ef746c5d,"(0.9999999999999998, 0.9999999999999999, 2.0)","(54, 47, 33)","(5, 5, 3, 44, 37, 28)",14237,1,"(25.008007304909743, 24.62218163939032, 17.10051274847229)","(-18.024111560063407, 39.70097940748075, -10.115557522501096)"
