影像号,读者,split,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-9200C18331,R1,B,7794,0,0,0.0,0.0,-4.047552108764648,6.670446395874023
IMG-C02F4F397B,R1,B,8204,0,0,0.0,0.0,-3.667816638946533,5.718141555786133
IMG-CEA9165C97,R1,A,9447,0,0,0.0,0.0,-3.000600814819336,7.483530044555664
IMG-0B27CE5306,R1,A,4155,0,0,0.0,0.0,-3.4749042987823486,5.676141262054443
IMG-289CB955B6,R1,A,1594,0,0,0.0,0.0,-2.766425132751465,6.343801021575928
IMG-728286FD61,R1,B,1172,0,0,0.0,0.0,-2.1922600269317627,5.688206195831299
IMG-B586C22379,R1,A,7926,0,0,0.0,0.0,-2.8369247913360596,5.814589500427246
IMG-564DB6E048,R1,A,11676,0,0,0.0,0.0,-3.0093190670013428,6.204448223114014
IMG-C532A5CD27,R1,B,9182,0,0,0.0,0.0,-3.57574462890625,5.774963855743408
IMG-331EF7B671,R1,B,11514,0,0,0.0,0.0,-3.437941312789917,5.901528835296631
IMG-2D93E37CF2,R1,B,10376,0,0,0.0,0.0,-3.002131938934326,8.526830673217773
IMG-75E6956B29,R1,B,4865,0,0,0.0,0.0,-2.6889278888702393,8.752840042114258
IMG-FC390CC9D2,R1,A,17309,0,0,0.0,0.0,-3.345580577850342,7.226643085479736
IMG-8E0304AACB,R1,A,22002,0,0,0.0,0.0,-3.3498172760009766,5.829501628875732
IMG-8DA78E815D,R1,A,5618,0,0,0.0,0.0,-3.21646785736084,5.679931163787842
IMG-39AC997E19,R1,A,12896,0,0,0.0,0.0,-3.9999234676361084,4.286858558654785
IMG-9C5230ED53,R1,A,6914,0,0,0.0,0.0,-3.4897754192352295,8.195088386535645
IMG-89A7987CD0,R1,B,8903,0,0,0.0,0.0,-3.3221993446350098,6.676493167877197
IMG-ADAF997FAE,R1,A,26608,0,0,0.0,0.0,-3.214271306991577,8.781431198120117
IMG-F9B1E01AE4,R1,B,12610,0,0,0.0,0.0,-3.8274800777435303,6.587666034698486
IMG-9118ABC68F,R1,A,51623,0,0,0.0,0.0,-3.5947840213775635,3.593510389328003
IMG-9ECB620A02,R1,A,10959,0,0,0.0,0.0,-4.0146660804748535,6.6924357414245605
IMG-9FBE24A0F3,R1,A,2443,0,0,0.0,0.0,-4.021663188934326,4.611416339874268
IMG-AC10C242FF,R1,A,15264,0,0,0.0,0.0,-4.050083637237549,7.758624076843262
IMG-4AAC0B5985,R1,A,10415,0,0,0.0,0.0,-3.936326026916504,6.2189249992370605
IMG-396B60587F,R1,A,8818,0,0,0.0,0.0,-3.6034352779388428,4.680098056793213
IMG-E29DB0EB56,R1,A,11964,0,0,0.0,0.0,-3.168473243713379,5.622646331787109
IMG-A941D4B36D,R1,A,7378,0,0,0.0,0.0,-2.962331533432007,7.073840618133545
IMG-E35461D393,R1,A,2035,0,0,0.0,0.0,-3.1660892963409424,4.723957061767578
IMG-3CB7278E69,R1,A,1784,0,0,0.0,0.0,-3.1309421062469482,5.105859756469727
IMG-33B5BB86C8,R1,A,14385,0,0,0.0,0.0,-2.994037389755249,4.4918036460876465
IMG-3913DEC6AF,R1,A,8407,0,0,0.0,0.0,-3.0753073692321777,4.4703779220581055
IMG-1517AFE9F7,R1,A,1181,0,0,0.0,0.0,-3.7287728786468506,4.759873867034912
IMG-A135E42BD6,R1,A,28105,0,0,0.0,0.0,-3.384430408477783,4.753056526184082
IMG-5CB53C5107,R1,A,5565,0,0,0.0,0.0,-2.6833531856536865,3.2544100284576416
IMG-130301C807,R1,A,32523,0,0,0.0,0.0,-2.6906092166900635,4.109882354736328
IMG-343B9B81CF,R1,A,4183,0,0,0.0,0.0,-3.1368110179901123,4.369056224822998
IMG-096EE47041,R1,A,9863,0,0,0.0,0.0,-2.9073147773742676,4.653975486755371
IMG-2AEC2AD4B0,R1,A,6943,0,0,0.0,0.0,-4.567174911499023,5.562621116638184
IMG-FC5D879142,R1,A,16550,0,0,0.0,0.0,-3.2907867431640625,4.004800796508789
IMG-DB2D19C43A,R1,A,7790,0,0,0.0,0.0,-2.773914098739624,4.777573108673096
IMG-0C0EF7B130,R1,A,3412,0,0,0.0,0.0,-3.094940185546875,6.367364406585693
IMG-CCB5481F08,R1,A,24576,0,0,0.0,0.0,-2.940871477127075,5.8234148025512695
IMG-F4172CA658,R1,A,4591,0,0,0.0,0.0,-2.439282178878784,6.480715751647949
IMG-CB92CEEA29,R1,A,46175,0,0,0.0,0.0,-3.508695602416992,4.218623638153076
IMG-CF16F87B5B,R1,A,12091,0,0,0.0,0.0,-3.025012254714966,5.980864524841309
IMG-2E35DB7124,R1,A,22232,0,0,0.0,0.0,-3.0063462257385254,7.636767864227295
IMG-037489B4CD,R1,A,16846,0,0,0.0,0.0,-3.8998923301696777,6.455660343170166
IMG-8B7A86E90A,R1,B,9099,0,0,0.0,0.0,-2.434128999710083,4.475228786468506
IMG-E350B9069A,R1,A,22127,0,0,0.0,0.0,-2.3296616077423096,4.916801452636719
IMG-DDFA8F1560,R1,A,10860,0,0,0.0,0.0,-3.1387994289398193,8.198395729064941
IMG-E0E1148C51,R1,A,17814,0,0,0.0,0.0,-3.652966022491455,6.077509880065918
IMG-5E300BF54E,R1,A,9568,0,0,0.0,0.0,-3.651038408279419,5.9211273193359375
IMG-C5085CA1DF,R1,A,8952,0,0,0.0,0.0,-2.6977553367614746,5.875425338745117
IMG-0B34BD3AA7,R1,A,12560,0,0,0.0,0.0,-2.8389835357666016,6.50382661819458
IMG-8C5F8FE3F9,R1,B,3320,0,0,0.0,0.0,-2.28505277633667,6.946469306945801
IMG-4DA2D1C308,R1,A,12141,0,0,0.0,0.0,-3.3745975494384766,8.71642017364502
IMG-8E80801B31,R1,A,6810,0,0,0.0,0.0,-2.5869758129119873,4.807189464569092
IMG-218FC1F5F4,R1,A,7112,0,1,0.0,0.00014060742407199101,-2.479530096054077,11.800074577331543
IMG-6503C91771,R1,A,35629,0,0,0.0,0.0,-2.4809446334838867,3.88984751701355
IMG-D53B868EF7,R1,A,12042,0,0,0.0,0.0,-3.180760145187378,5.6096296310424805
IMG-23A3E837DC,R1,A,2449,0,0,0.0,0.0,-2.752279281616211,3.8481976985931396
IMG-35D313D7F9,R1,A,7364,0,0,0.0,0.0,-2.732856273651123,9.055174827575684
IMG-C9A32358E2,R1,A,26258,0,0,0.0,0.0,-2.874528408050537,5.740035533905029
IMG-106976E8BB,R1,A,336,0,0,0.0,0.0,-2.838860034942627,3.5614233016967773
IMG-73EC16A018,R1,A,13344,0,0,0.0,0.0,-3.0028297901153564,5.93422269821167
IMG-ABE2BDFA58,R1,A,4239,0,0,0.0,0.0,-3.2684128284454346,6.028372764587402
IMG-F0A26B5AD7,R1,B,2232,0,0,0.0,0.0,-2.9802963733673096,7.748721122741699
IMG-70A9D26F9D,R1,A,26227,0,0,0.0,0.0,-3.8640239238739014,4.0843329429626465
IMG-6E71728D0A,R1,A,2693,0,0,0.0,0.0,-3.113300085067749,3.989490032196045
IMG-23A7063684,R1,A,8709,0,0,0.0,0.0,-2.962493419647217,6.965871334075928
IMG-35F9CC61BB,R1,A,3010,0,0,0.0,0.0,-2.0925328731536865,7.483311176300049
IMG-40F7945830,R1,A,11684,0,0,0.0,0.0,-3.0638809204101562,7.151946067810059
IMG-C218426CD0,R1,B,5802,0,0,0.0,0.0,-2.5637965202331543,4.632112979888916
IMG-86B97F5EA4,R1,A,10173,0,0,0.0,0.0,-3.6732521057128906,5.678915500640869
IMG-C96DEADDCC,R1,A,10190,0,0,0.0,0.0,-2.67055606842041,5.043276309967041
IMG-2B3A14E938,R1,A,12050,0,0,0.0,0.0,-2.554124116897583,3.937161684036255
IMG-37C5D4CCC7,R1,B,8035,0,0,0.0,0.0,-2.661747455596924,5.989364147186279
IMG-FE813C1D2A,R1,A,12213,0,0,0.0,0.0,-3.060969352722168,3.8917393684387207
IMG-4A7EB02AA5,R1,A,1199,0,0,0.0,0.0,-3.0115251541137695,4.974211692810059
IMG-75AAF241EB,R1,A,17045,0,0,0.0,0.0,-2.773812770843506,7.936975479125977
IMG-F3334A786F,R1,A,30769,0,0,0.0,0.0,-3.936915159225464,8.870110511779785
IMG-DCC1092F1A,R1,B,7279,0,0,0.0,0.0,-2.6484713554382324,7.65282678604126
IMG-221E334705,R1,A,10149,0,0,0.0,0.0,-4.541204452514648,7.521364212036133
IMG-F23C8BACCE,R1,A,14056,0,0,0.0,0.0,-3.671008586883545,5.964622497558594
IMG-EB5661F755,R1,A,6336,0,0,0.0,0.0,-2.4026551246643066,5.031501293182373
IMG-08DAD293D8,R1,A,15288,0,0,0.0,0.0,-3.201645612716675,7.521402835845947
IMG-AF33632FA3,R1,A,11688,0,0,0.0,0.0,-2.8024656772613525,4.0667524337768555
IMG-C0A4DCF961,R1,A,5908,0,0,0.0,0.0,-3.178204298019409,4.870920181274414
IMG-E1FBDC8477,R1,A,3088,0,0,0.0,0.0,-3.6043105125427246,6.203281879425049
IMG-4058D9DB94,R1,A,11922,0,0,0.0,0.0,-3.0538594722747803,7.45552921295166
IMG-541979D707,R1,A,6673,0,0,0.0,0.0,-2.3930275440216064,5.015234470367432
IMG-A13984FE9F,R1,A,3385,0,0,0.0,0.0,-2.9139647483825684,4.074934005737305
IMG-101973A652,R1,A,32122,0,0,0.0,0.0,-3.3058831691741943,6.581955432891846
IMG-1C3C176B7E,R1,A,29004,0,0,0.0,0.0,-3.407536268234253,5.304192066192627
IMG-964D61E27E,R1,A,6544,0,0,0.0,0.0,-3.8419110774993896,7.664958477020264
IMG-570F46402F,R1,A,4781,0,0,0.0,0.0,-2.244372844696045,3.3034846782684326
IMG-94107097DD,R1,A,2381,0,0,0.0,0.0,-2.403841257095337,4.1344313621521
IMG-2DB6A42D34,R1,B,34009,0,0,0.0,0.0,-3.787397861480713,4.285475254058838
IMG-0814039810,R1,B,4279,0,0,0.0,0.0,-2.076821804046631,2.795363426208496
IMG-DA89543CFA,R1,B,2975,0,0,0.0,0.0,-3.07433819770813,6.445945739746094
IMG-0787FFA7F8,R1,B,5466,0,0,0.0,0.0,-2.644014596939087,5.103144645690918
IMG-B47DA09A33,R1,A,4789,0,0,0.0,0.0,-3.216200590133667,4.350142478942871
IMG-738CD2503A,R1,B,10138,0,0,0.0,0.0,-4.067562103271484,6.676634788513184
IMG-FAEB995D60,R1,B,6679,0,0,0.0,0.0,-2.630093812942505,5.694375991821289
IMG-CE3932CEDA,R1,A,4043,0,0,0.0,0.0,-3.447329521179199,4.917032241821289
IMG-0BB0F6A309,R1,A,9940,0,0,0.0,0.0,-2.9744043350219727,2.5597314834594727
IMG-59B11B70B9,R1,A,36774,0,0,0.0,0.0,-2.3346261978149414,3.9884865283966064
IMG-66019C89DD,R1,A,15232,0,0,0.0,0.0,-2.8443570137023926,8.194435119628906
IMG-F23954A266,R1,B,2265,0,0,0.0,0.0,-2.763230085372925,6.144297122955322
IMG-01DD783D86,R1,B,12897,0,0,0.0,0.0,-3.066382646560669,5.456593036651611
IMG-9100D2E107,R1,A,2047,0,0,0.0,0.0,-3.0440385341644287,4.597882270812988
IMG-034CE1BDA5,R1,B,9843,0,0,0.0,0.0,-4.3492913246154785,5.196190357208252
IMG-D523C1CE5F,R1,B,9865,0,0,0.0,0.0,-2.4799439907073975,6.391969680786133
IMG-C645016C68,R1,A,12595,0,0,0.0,0.0,-3.434466600418091,5.005199909210205
IMG-4091F4CA78,R1,B,76659,0,0,0.0,0.0,-3.426624298095703,10.674722671508789
IMG-CCF0A985CA,R1,B,6917,0,0,0.0,0.0,-4.408227443695068,8.896653175354004
IMG-07E4A4F88B,R1,B,3242,0,0,0.0,0.0,-2.4495508670806885,5.45009708404541
IMG-983E2BC02B,R1,A,17873,0,0,0.0,0.0,-2.8921470642089844,4.184373378753662
IMG-59057F2048,R1,A,8229,0,0,0.0,0.0,-3.175924062728882,5.299850940704346
IMG-08D009EB7E,R1,B,11281,0,0,0.0,0.0,-2.9373631477355957,8.715660095214844
IMG-8A3B5398AB,R1,A,3957,0,0,0.0,0.0,-3.521270513534546,3.491588592529297
IMG-95A4895ACC,R1,B,4379,0,0,0.0,0.0,-2.7045581340789795,2.597630262374878
IMG-00364F760E,R1,A,4421,0,0,0.0,0.0,-2.490644931793213,4.492012023925781
IMG-B5F9077483,R1,A,23404,0,0,0.0,0.0,-3.649907112121582,9.043785095214844
IMG-BC8AB8F6A4,R1,A,1514,0,0,0.0,0.0,-2.0723211765289307,4.073947429656982
IMG-C435FCF270,R1,A,612,0,0,0.0,0.0,-2.1588196754455566,4.807082653045654
IMG-BA39BCD54C,R1,A,41632,0,0,0.0,0.0,-2.400144338607788,3.7507011890411377
IMG-D79FE4D26B,R1,A,15117,0,0,0.0,0.0,-2.3755457401275635,6.8838582038879395
IMG-B658BE7023,R1,A,4709,0,0,0.0,0.0,-3.2683396339416504,5.212864398956299
IMG-18C718D733,R1,A,3806,0,0,0.0,0.0,-2.94321346282959,6.3894805908203125
IMG-CEF96B0BDF,R1,A,45829,0,0,0.0,0.0,-3.0885279178619385,6.51701021194458
IMG-90698FE536,R1,A,5284,0,0,0.0,0.0,-3.0747594833374023,7.217895984649658
IMG-F48A5C5E70,R1,A,13051,0,0,0.0,0.0,-3.9819276332855225,5.078188896179199
IMG-ADCAE30DC9,R1,A,11978,0,0,0.0,0.0,-2.309062957763672,3.1981728076934814
IMG-83DFD06BCD,R1,A,1406,0,0,0.0,0.0,-3.6157379150390625,5.232663631439209
IMG-5475217B6F,R1,A,4472,0,0,0.0,0.0,-3.472001791000366,3.6011264324188232
IMG-532247ECE5,R1,A,6873,0,0,0.0,0.0,-2.8425211906433105,4.40139102935791
IMG-45C8FC8645,R1,A,36451,0,0,0.0,0.0,-3.0491816997528076,4.488584995269775
IMG-056BB79AE2,R1,A,5066,0,0,0.0,0.0,-2.2615959644317627,3.7905378341674805
IMG-048378B0B0,R1,A,6677,0,0,0.0,0.0,-3.159553050994873,5.849870204925537
IMG-5B62E67F31,R1,A,13266,0,0,0.0,0.0,-3.65993332862854,5.230799198150635
IMG-C2D5185F71,R1,A,5640,0,0,0.0,0.0,-3.2219290733337402,6.642674446105957
IMG-FDD88D02F4,R1,A,5175,0,0,0.0,0.0,-3.7695505619049072,5.534820556640625
IMG-ECE86CBFCB,R1,A,5636,0,0,0.0,0.0,-2.8643765449523926,5.1298418045043945
IMG-ECE86CBFCB,R2,A,17768,0,0,0.0,0.0,-2.894453287124634,6.412460803985596
IMG-3E95C8DB0D,R1,A,6569,0,0,0.0,0.0,-3.201566219329834,6.0038018226623535
IMG-25FD3B5DE5,R1,A,26548,0,0,0.0,0.0,-2.2636849880218506,5.903226375579834
IMG-52C0E1D917,R1,A,12292,0,0,0.0,0.0,-2.8025588989257812,4.154844760894775
IMG-D898F4BC7F,R1,A,23975,0,0,0.0,0.0,-3.5318808555603027,4.678953170776367
IMG-71A92C854C,R1,A,1583,0,0,0.0,0.0,-3.3399386405944824,3.7982289791107178
IMG-3B44EA9EDA,R1,A,5743,0,0,0.0,0.0,-3.2534027099609375,4.2537736892700195
IMG-1443F6A23F,R1,A,6811,0,0,0.0,0.0,-3.870845079421997,4.486343860626221
IMG-B28B26956D,R1,A,19656,0,0,0.0,0.0,-3.523935079574585,6.59203577041626
IMG-99E65D7E1C,R1,A,20797,0,0,0.0,0.0,-2.2729763984680176,3.691322088241577
IMG-4BE13F4E13,R1,A,2611,0,0,0.0,0.0,-2.4938409328460693,5.908897399902344
IMG-4884AB4AC8,R1,B,3360,0,0,0.0,0.0,-2.4368276596069336,5.873565196990967
IMG-D31CF4ABF7,R1,A,7429,0,0,0.0,0.0,-2.4112682342529297,2.8098604679107666
IMG-D31CF4ABF7,R2,A,5997,0,0,0.0,0.0,-3.023524284362793,3.7150676250457764
IMG-34BFEBF375,R1,A,7222,0,0,0.0,0.0,-3.0331411361694336,4.7315802574157715
IMG-71847CEE34,R1,A,5737,0,0,0.0,0.0,-3.4918293952941895,4.8665547370910645
IMG-71847CEE34,R2,A,16697,0,0,0.0,0.0,-3.144970417022705,6.038033485412598
IMG-5DAF53AF3D,R1,A,5171,0,0,0.0,0.0,-3.65286922454834,5.459305286407471
IMG-61633188FB,R1,A,3783,0,0,0.0,0.0,-2.9519290924072266,5.597225189208984
IMG-BF73322C5C,R1,A,11278,0,0,0.0,0.0,-4.425297737121582,6.23980712890625
IMG-D3F91516C3,R1,A,45489,0,0,0.0,0.0,-2.768975019454956,3.2814977169036865
IMG-31AB090078,R1,A,12077,0,0,0.0,0.0,-3.095275402069092,5.998233318328857
IMG-E89EC378B1,R1,A,4450,0,0,0.0,0.0,-3.1953177452087402,4.838779926300049
IMG-F3EC7019ED,R1,B,13014,0,0,0.0,0.0,-3.0802571773529053,3.9380042552948
IMG-560A2D2807,R1,A,6979,0,0,0.0,0.0,-2.91434907913208,4.814947128295898
IMG-65C0968A2E,R1,A,4561,0,0,0.0,0.0,-3.3925833702087402,5.20311975479126
IMG-7E917C3EC5,R1,A,7669,0,0,0.0,0.0,-4.176241874694824,5.12123441696167
IMG-200CA22DBE,R1,A,5851,0,0,0.0,0.0,-3.3478188514709473,7.907208442687988
IMG-CEDD7846C8,R1,A,3765,0,0,0.0,0.0,-2.352623224258423,4.550987243652344
IMG-70D081DD25,R1,A,5279,0,0,0.0,0.0,-2.703960418701172,3.4320671558380127
IMG-6685A85474,R1,A,11987,0,0,0.0,0.0,-3.1082603931427,4.9953932762146
IMG-55BC476FD3,R1,A,65491,0,0,0.0,0.0,-2.8056442737579346,4.944365501403809
IMG-F1FDCA2F9F,R1,A,14352,0,0,0.0,0.0,-3.041123390197754,5.665422439575195
IMG-F559EB0574,R1,A,4526,0,0,0.0,0.0,-3.2932021617889404,5.7771453857421875
IMG-94DF99FE42,R1,A,2316,0,0,0.0,0.0,-3.18778133392334,5.157080173492432
IMG-0471D6CDD7,R1,A,18576,0,0,0.0,0.0,-3.0326859951019287,5.173378944396973
IMG-16B74920F6,R1,A,5626,0,0,0.0,0.0,-2.7137718200683594,6.1885600090026855
IMG-3BC56FB663,R1,A,5474,0,0,0.0,0.0,-2.902324676513672,3.715153932571411
IMG-A7A1E7C01F,R1,A,10657,0,0,0.0,0.0,-3.701700210571289,5.8298163414001465
IMG-4DCF788A79,R1,A,1604,0,0,0.0,0.0,-2.69427752494812,3.8429102897644043
IMG-31794FC2B5,R1,A,6484,0,0,0.0,0.0,-3.4266672134399414,3.885709762573242
IMG-182FA24923,R1,A,5717,0,0,0.0,0.0,-2.7936294078826904,5.468774318695068
IMG-182FA24923,R2,A,9166,0,0,0.0,0.0,-2.4402904510498047,6.289768218994141
IMG-84841D4C1F,R1,A,7121,0,0,0.0,0.0,-3.2029855251312256,5.518716335296631
IMG-8CA328DB7E,R1,A,7985,0,0,0.0,0.0,-3.7624571323394775,5.659243106842041
IMG-825C59B3C8,R2,A,20291,0,0,0.0,0.0,-2.7284348011016846,5.035046100616455
IMG-5A2D81D110,R1,A,17629,0,0,0.0,0.0,-3.9482622146606445,7.38437557220459
IMG-43B8CB3C00,R1,A,12877,0,0,0.0,0.0,-2.6914567947387695,6.110976696014404
IMG-84EC128C44,R1,A,11841,0,0,0.0,0.0,-2.945887565612793,5.151122570037842
IMG-CE5F36D2D1,R1,A,6312,0,0,0.0,0.0,-2.838540554046631,5.257107257843018
IMG-B1DBEB52F4,R1,A,21919,0,0,0.0,0.0,-2.996121406555176,4.887693881988525
IMG-B1DBEB52F4,R2,A,50045,0,0,0.0,0.0,-3.0082032680511475,4.484027862548828
IMG-825C59B3C8,R1,A,17490,0,0,0.0,0.0,-2.811976432800293,3.581268548965454
IMG-51BE456A2B,R1,A,10803,0,0,0.0,0.0,-2.7381114959716797,5.456220626831055
IMG-347471A6EE,R1,A,8737,0,0,0.0,0.0,-2.91066575050354,6.413649082183838
IMG-752909BDF6,R1,A,2260,0,0,0.0,0.0,-2.467301845550537,6.17214822769165
IMG-0FDE88947B,R1,A,12182,0,0,0.0,0.0,-3.2945635318756104,5.340619087219238
IMG-B7F11D3A36,R1,A,3123,0,0,0.0,0.0,-2.8929836750030518,6.3372802734375
IMG-F279B634FE,R1,A,40084,0,0,0.0,0.0,-3.2991888523101807,6.061858654022217
IMG-3AD28CABC8,R1,A,9175,0,0,0.0,0.0,-3.1666452884674072,5.6913580894470215
IMG-3C999F5A73,R1,A,5095,0,0,0.0,0.0,-3.3136823177337646,4.709127426147461
IMG-31A6F1A42B,R1,A,6070,0,0,0.0,0.0,-3.106442451477051,5.735774993896484
IMG-1252F541E2,R1,A,13783,0,0,0.0,0.0,-3.1675095558166504,6.055990219116211
IMG-1B4D6270C0,R1,A,8462,0,0,0.0,0.0,-3.670358180999756,7.7857136726379395
IMG-14459C284D,R1,A,6272,0,0,0.0,0.0,-2.8358113765716553,5.77077054977417
IMG-E0E0FAFD6E,R1,A,52450,0,0,0.0,0.0,-2.7154386043548584,3.9501800537109375
IMG-BA54202DCF,R1,A,8363,0,0,0.0,0.0,-3.0710248947143555,4.760328769683838
IMG-6FB428CEA6,R1,A,7212,0,0,0.0,0.0,-3.1751976013183594,3.9804325103759766
IMG-A7715CCF71,R1,A,2637,0,0,0.0,0.0,-2.7835500240325928,6.680549621582031
IMG-5D365168EC,R1,A,2192,0,0,0.0,0.0,-3.1002118587493896,5.72637414932251
IMG-2B954DE3B9,R1,A,9602,0,0,0.0,0.0,-3.1956684589385986,5.949091911315918
IMG-DF695B7893,R1,A,1061,0,0,0.0,0.0,-3.9153690338134766,3.9417004585266113
IMG-24A0E13BBA,R1,A,25080,0,0,0.0,0.0,-3.506596088409424,7.788887023925781
IMG-72F57C8B9D,R1,A,1682,0,0,0.0,0.0,-3.7641172409057617,4.81278133392334
IMG-72F57C8B9D,R2,A,3642,0,0,0.0,0.0,-2.7825722694396973,6.694888114929199
IMG-1D973558E3,R1,A,10645,0,0,0.0,0.0,-2.7661614418029785,3.5640759468078613
IMG-F8825C15D4,R1,A,14477,0,0,0.0,0.0,-3.5316240787506104,5.038874626159668
IMG-F8825C15D4,R2,A,15952,0,0,0.0,0.0,-3.598456859588623,7.231689453125
IMG-F3F3B02567,R1,A,10386,0,0,0.0,0.0,-3.2889010906219482,6.636585235595703
IMG-F722D1867D,R1,A,3689,0,0,0.0,0.0,-3.429973840713501,3.8233299255371094
IMG-4AC55E7DF0,R1,B,5559,0,0,0.0,0.0,-3.7341747283935547,5.536118030548096
IMG-B43CAB599F,R1,A,6248,0,0,0.0,0.0,-2.135178804397583,4.156192302703857
IMG-ED52B7F24B,R1,A,7630,0,0,0.0,0.0,-2.9567947387695312,6.035699367523193
IMG-0A000C0269,R1,A,3101,0,0,0.0,0.0,-2.3290627002716064,3.976747512817383
IMG-CF992A7163,R1,A,2003,0,0,0.0,0.0,-3.0016140937805176,4.359199047088623
IMG-E144DDC3AE,R1,A,3021,0,0,0.0,0.0,-3.178088426589966,5.164872169494629
IMG-08E659F23A,R1,A,7946,0,0,0.0,0.0,-2.4892735481262207,4.816257476806641
IMG-1A71CBBE7D,R1,A,6837,0,0,0.0,0.0,-3.037935733795166,6.194410800933838
IMG-EDE71F65A0,R1,A,5441,0,0,0.0,0.0,-2.9006733894348145,4.139965534210205
IMG-2E8214BE2B,R1,A,2187,0,0,0.0,0.0,-3.2699384689331055,4.025203704833984
IMG-90A2CAF22A,R1,A,30808,0,0,0.0,0.0,-3.2524783611297607,7.707362174987793
IMG-1AEFA3EFE6,R1,A,13031,0,0,0.0,0.0,-3.40372371673584,6.432663917541504
IMG-DA4569F340,R1,A,7591,0,0,0.0,0.0,-2.6939587593078613,3.98028826713562
IMG-9363DDA9D9,R1,A,8779,0,0,0.0,0.0,-3.5730209350585938,5.069653511047363
IMG-FB631A79B3,R1,A,6108,0,0,0.0,0.0,-2.9950525760650635,6.423905849456787
IMG-5499170604,R1,A,944,0,0,0.0,0.0,-3.3643639087677,2.5760715007781982
IMG-E9EDC2335C,R1,A,12200,0,0,0.0,0.0,-3.3080008029937744,4.097805500030518
IMG-4D0EB0D8B3,R1,A,3639,0,0,0.0,0.0,-2.87941312789917,4.151057720184326
IMG-3A7BB45B2B,R1,A,2963,0,0,0.0,0.0,-5.586805820465088,4.617379188537598
IMG-41F869FACD,R1,A,1645,0,0,0.0,0.0,-3.3938562870025635,3.685120105743408
IMG-BF18EB6B25,R1,A,4920,0,0,0.0,0.0,-3.4903199672698975,4.442201614379883
IMG-DA4569F340,R2,A,14748,0,0,0.0,0.0,-2.5084421634674072,5.370188236236572
IMG-72D76DF319,R1,A,104260,0,0,0.0,0.0,-3.2770297527313232,7.23325777053833
IMG-49ADFFE3F2,R1,A,8013,0,0,0.0,0.0,-2.5202159881591797,4.980654716491699
IMG-F86458F022,R1,A,31641,0,0,0.0,0.0,-2.570465564727783,3.106067657470703
IMG-B0E51AD8F2,R1,A,11151,0,0,0.0,0.0,-2.82906174659729,8.97850227355957
IMG-1D3C0F8FA0,R1,A,4448,0,0,0.0,0.0,-3.7064731121063232,4.892452716827393
IMG-9739F308BF,R1,A,11598,0,0,0.0,0.0,-2.9591026306152344,8.06904411315918
IMG-B59F8E0050,R1,A,6684,0,0,0.0,0.0,-3.415058135986328,4.800119400024414
IMG-E518F85E8B,R1,A,9396,0,0,0.0,0.0,-2.8616862297058105,3.5680243968963623
IMG-7779039B4D,R1,A,1541,0,0,0.0,0.0,-2.6345770359039307,7.058751106262207
IMG-6DD5C1D207,R1,A,9412,0,0,0.0,0.0,-3.212703227996826,3.0322625637054443
IMG-12B96F8D2D,R1,A,5509,0,0,0.0,0.0,-2.614665985107422,7.401941299438477
IMG-FF9305570E,R1,A,12116,0,0,0.0,0.0,-3.6946005821228027,5.928529262542725
IMG-A94AF0E2B7,R1,A,6252,0,0,0.0,0.0,-2.8903563022613525,6.506750583648682
IMG-8BF8DD5DE4,R1,A,10399,0,0,0.0,0.0,-2.9451467990875244,4.538468360900879
IMG-8BF8DD5DE4,R2,A,16355,0,0,0.0,0.0,-2.9530839920043945,5.521054744720459
IMG-16B3264BD9,R1,A,2937,0,0,0.0,0.0,-2.761584758758545,3.6989524364471436
IMG-16B3264BD9,R2,A,4256,0,0,0.0,0.0,-3.0543107986450195,6.044413089752197
IMG-46D9CAD894,R1,A,1447,0,0,0.0,0.0,-3.3622422218322754,6.322497367858887
IMG-D912BD7931,R1,A,6854,0,0,0.0,0.0,-3.4905104637145996,4.618799686431885
IMG-A3C8C2DD06,R1,A,8833,0,0,0.0,0.0,-3.1192376613616943,6.855265140533447
IMG-6F0D79FD2F,R1,A,5435,0,0,0.0,0.0,-3.463796615600586,4.867339611053467
IMG-9CAFFB700F,R1,A,11766,0,0,0.0,0.0,-2.51253080368042,4.956684589385986
IMG-34B5A93F0D,R1,A,39812,0,0,0.0,0.0,-3.0627379417419434,5.693789958953857
IMG-34B5A93F0D,R2,A,26840,0,0,0.0,0.0,-3.689059257507324,8.250568389892578
IMG-D1AF77C161,R1,A,21406,0,0,0.0,0.0,-1.8957748413085938,3.207670211791992
IMG-9F1071F4E8,R1,A,17514,0,0,0.0,0.0,-2.2910501956939697,2.9052507877349854
IMG-66B4D4AA09,R1,A,7474,0,0,0.0,0.0,-3.081901788711548,5.760701656341553
IMG-2D53CE5376,R1,A,14468,0,0,0.0,0.0,-3.529653787612915,6.333990097045898
IMG-FAF6535602,R1,A,12873,0,0,0.0,0.0,-3.001784086227417,5.129961967468262
IMG-E90D2F9CF7,R1,A,6799,0,0,0.0,0.0,-2.443997621536255,3.655211925506592
IMG-5257F0B748,R1,A,3050,0,0,0.0,0.0,-3.3740806579589844,3.8870956897735596
IMG-C870A6AC1C,R1,A,31192,0,0,0.0,0.0,-2.370056390762329,5.250467777252197
